"GEO_ID","id",
"S2701_C02_058M","Insured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined",
"S2701_C02_059E","Insured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!Below 138 percent of the poverty threshold",
"S2701_C02_059M","Insured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!Below 138 percent of the poverty threshold",
"S2701_C02_060E","Insured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!138 to 199 percent of the poverty threshold",
"S2701_C02_060M","Insured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!138 to 199 percent of the poverty threshold",
"S2701_C02_061E","Insured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!200 to 399 percent of the poverty threshold",
"S2701_C02_061M","Insured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!200 to 399 percent of the poverty threshold",
"S2701_C02_062E","Insured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!At or above 400 percent of the poverty threshold",
"S2701_C02_062M","Insured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!At or above 400 percent of the poverty threshold",
"S2701_C03_001E","Percent Insured!!Estimate!!Civilian noninstitutionalized population",
"S2701_C03_001M","Percent Insured!!Margin of Error!!Civilian noninstitutionalized population",
"S2701_C03_002E","Percent Insured!!Estimate!!AGE!!Under 18 years",
"S2701_C03_002M","Percent Insured!!Margin of Error!!AGE!!Under 18 years",
"S2701_C03_003E","Percent Insured!!Estimate!!AGE!!Under 18 years!!Under 6 years",
"S2701_C03_003M","Percent Insured!!Margin of Error!!AGE!!Under 18 years!!Under 6 years",
"S2701_C03_004E","Percent Insured!!Estimate!!AGE!!Under 18 years!!6 to 17 years",
"S2701_C03_004M","Percent Insured!!Margin of Error!!AGE!!Under 18 years!!6 to 17 years",
"S2701_C03_005E","Percent Insured!!Estimate!!AGE!!18 to 64 years",
"S2701_C03_005M","Percent Insured!!Margin of Error!!AGE!!18 to 64 years",
"S2701_C03_006E","Percent Insured!!Estimate!!AGE!!18 to 64 years!!18 to 24 years",
"S2701_C03_006M","Percent Insured!!Margin of Error!!AGE!!18 to 64 years!!18 to 24 years",
"S2701_C03_007E","Percent Insured!!Estimate!!AGE!!18 to 64 years!!25 to 34 years",
"S2701_C03_007M","Percent Insured!!Margin of Error!!AGE!!18 to 64 years!!25 to 34 years",
"S2701_C03_008E","Percent Insured!!Estimate!!AGE!!18 to 64 years!!35 to 44 years",
"S2701_C03_008M","Percent Insured!!Margin of Error!!AGE!!18 to 64 years!!35 to 44 years",
"S2701_C03_009E","Percent Insured!!Estimate!!AGE!!18 to 64 years!!45 to 54 years",
"S2701_C03_009M","Percent Insured!!Margin of Error!!AGE!!18 to 64 years!!45 to 54 years",
"S2701_C03_010E","Percent Insured!!Estimate!!AGE!!18 to 64 years!!55 to 64 years",
"S2701_C03_010M","Percent Insured!!Margin of Error!!AGE!!18 to 64 years!!55 to 64 years",
"S2701_C03_011E","Percent Insured!!Estimate!!AGE!!65 years and older",
"S2701_C03_011M","Percent Insured!!Margin of Error!!AGE!!65 years and older",
"S2701_C03_012E","Percent Insured!!Estimate!!AGE!!65 years and older!!65 to 74 years",
"S2701_C03_012M","Percent Insured!!Margin of Error!!AGE!!65 years and older!!65 to 74 years",
"S2701_C03_013E","Percent Insured!!Estimate!!AGE!!65 years and older!!75 years and older",
"S2701_C03_013M","Percent Insured!!Margin of Error!!AGE!!65 years and older!!75 years and older",
"S2701_C03_014E","Percent Insured!!Estimate!!19 to 25 years",
"S2701_C03_014M","Percent Insured!!Margin of Error!!19 to 25 years",
"S2701_C03_015E","Percent Insured!!Estimate!!SEX!!Male",
"S2701_C03_015M","Percent Insured!!Margin of Error!!SEX!!Male",
"S2701_C03_016E","Percent Insured!!Estimate!!SEX!!Female",
"S2701_C03_016M","Percent Insured!!Margin of Error!!SEX!!Female",
"S2701_C03_017E","Percent Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone",
"S2701_C03_017M","Percent Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone",
"S2701_C03_018E","Percent Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone",
"S2701_C03_018M","Percent Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone",
"S2701_C03_019E","Percent Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone",
"S2701_C03_019M","Percent Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone",
"S2701_C03_020E","Percent Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone",
"S2701_C03_020M","Percent Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone",
"S2701_C03_021E","Percent Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone",
"S2701_C03_021M","Percent Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone",
"S2701_C03_022E","Percent Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone",
"S2701_C03_022M","Percent Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone",
"S2701_C03_023E","Percent Insured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races",
"S2701_C03_023M","Percent Insured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races",
"S2701_C03_024E","Percent Insured!!Estimate!!Hispanic or Latino (of any race)",
"S2701_C03_024M","Percent Insured!!Margin of Error!!Hispanic or Latino (of any race)",
"S2701_C03_025E","Percent Insured!!Estimate!!White alone, not Hispanic or Latino",
"S2701_C03_025M","Percent Insured!!Margin of Error!!White alone, not Hispanic or Latino",
"S2701_C03_026E","Percent Insured!!Estimate!!LIVING ARRANGEMENTS!!In family households",
"S2701_C03_026M","Percent Insured!!Margin of Error!!LIVING ARRANGEMENTS!!In family households",
"S2701_C03_027E","Percent Insured!!Estimate!!LIVING ARRANGEMENTS!!In family households!!In married couple families",
"S2701_C03_027M","Percent Insured!!Margin of Error!!LIVING ARRANGEMENTS!!In family households!!In married couple families",
"S2701_C03_028E","Percent Insured!!Estimate!!LIVING ARRANGEMENTS!!In family households!!In other families",
"S2701_C03_028M","Percent Insured!!Margin of Error!!LIVING ARRANGEMENTS!!In family households!!In other families",
"S2701_C03_029E","Percent Insured!!Estimate!!LIVING ARRANGEMENTS!!In family households!!In other families!!Male householder, no wife present",
"S2701_C03_029M","Percent Insured!!Margin of Error!!LIVING ARRANGEMENTS!!In family households!!In other families!!Male householder, no wife present",
"S2701_C03_030E","Percent Insured!!Estimate!!LIVING ARRANGEMENTS!!In family households!!In other families!!Female householder, no husband present",
"S2701_C03_030M","Percent Insured!!Margin of Error!!LIVING ARRANGEMENTS!!In family households!!In other families!!Female householder, no husband present",
"S2701_C03_031E","Percent Insured!!Estimate!!LIVING ARRANGEMENTS!!In non-family households and other living arrangements",
"S2701_C03_031M","Percent Insured!!Margin of Error!!LIVING ARRANGEMENTS!!In non-family households and other living arrangements",
"S2701_C03_032E","Percent Insured!!Estimate!!NATIVITY AND U.S. CITIZENSHIP STATUS!!Native born",
"S2701_C03_032M","Percent Insured!!Margin of Error!!NATIVITY AND U.S. CITIZENSHIP STATUS!!Native born",
"S2701_C03_033E","Percent Insured!!Estimate!!NATIVITY AND U.S. CITIZENSHIP STATUS!!Foreign born",
"S2701_C03_033M","Percent Insured!!Margin of Error!!NATIVITY AND U.S. CITIZENSHIP STATUS!!Foreign born",
"S2701_C03_034E","Percent Insured!!Estimate!!NATIVITY AND U.S. CITIZENSHIP STATUS!!Foreign born!!Naturalized",
"S2701_C03_034M","Percent Insured!!Margin of Error!!NATIVITY AND U.S. CITIZENSHIP STATUS!!Foreign born!!Naturalized",
"S2701_C03_035E","Percent Insured!!Estimate!!NATIVITY AND U.S. CITIZENSHIP STATUS!!Foreign born!!Not a citizen",
"S2701_C03_035M","Percent Insured!!Margin of Error!!NATIVITY AND U.S. CITIZENSHIP STATUS!!Foreign born!!Not a citizen",
"S2701_C03_036E","Percent Insured!!Estimate!!DISABILITY STATUS!!With a disability",
"S2701_C03_036M","Percent Insured!!Margin of Error!!DISABILITY STATUS!!With a disability",
"S2701_C03_037E","Percent Insured!!Estimate!!DISABILITY STATUS!!No disability",
"S2701_C03_037M","Percent Insured!!Margin of Error!!DISABILITY STATUS!!No disability",
"S2701_C03_038E","Percent Insured!!Estimate!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and over",
"S2701_C03_038M","Percent Insured!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and over",
"S2701_C03_039E","Percent Insured!!Estimate!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and over!!Less than high school graduate",
"S2701_C03_039M","Percent Insured!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and over!!Less than high school graduate",
"S2701_C03_040E","Percent Insured!!Estimate!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and over!!High school graduate (includes equivalency)",
"S2701_C03_040M","Percent Insured!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and over!!High school graduate (includes equivalency)",
"S2701_C03_041E","Percent Insured!!Estimate!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and over!!Some college or associate's degree",
"S2701_C03_041M","Percent Insured!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and over!!Some college or associate's degree",
"S2701_C03_042E","Percent Insured!!Estimate!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and over!!Bachelor's degree or higher",
"S2701_C03_042M","Percent Insured!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and over!!Bachelor's degree or higher",
"S2701_C03_043E","Percent Insured!!Estimate!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and over",
"S2701_C03_043M","Percent Insured!!Margin of Error!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and over",
"S2701_C03_044E","Percent Insured!!Estimate!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and over!!In labor force",
"S2701_C03_044M","Percent Insured!!Margin of Error!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and over!!In labor force",
"S2701_C03_045E","Percent Insured!!Estimate!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and over!!In labor force!!Employed",
"S2701_C03_045M","Percent Insured!!Margin of Error!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and over!!In labor force!!Employed",
"S2701_C03_046E","Percent Insured!!Estimate!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and over!!In labor force!!Unemployed",
"S2701_C03_046M","Percent Insured!!Margin of Error!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and over!!In labor force!!Unemployed",
"S2701_C03_047E","Percent Insured!!Estimate!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and over!!Not in labor force",
"S2701_C03_047M","Percent Insured!!Margin of Error!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and over!!Not in labor force",
"S2701_C03_048E","Percent Insured!!Estimate!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 to 64 years",
"S2701_C03_048M","Percent Insured!!Margin of Error!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 to 64 years",
"S2701_C03_049E","Percent Insured!!Estimate!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 to 64 years!!Worked full-time, year round in the past 12 months",
"S2701_C03_049M","Percent Insured!!Margin of Error!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 to 64 years!!Worked full-time, year round in the past 12 months",
"S2701_C03_050E","Percent Insured!!Estimate!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 to 64 years!!Worked less than full-time, year round in the past 12 months",
"S2701_C03_050M","Percent Insured!!Margin of Error!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 to 64 years!!Worked less than full-time, year round in the past 12 months",
"S2701_C03_051E","Percent Insured!!Estimate!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 to 64 years!!Did not work",
"S2701_C03_051M","Percent Insured!!Margin of Error!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 to 64 years!!Did not work",
"S2701_C03_052E","Percent Insured!!Estimate!!HOUSEHOLD INCOME (IN 2015 INFLATION-ADJUSTED DOLLARS)!!Total household population",
"S2701_C03_052M","Percent Insured!!Margin of Error!!HOUSEHOLD INCOME (IN 2015 INFLATION-ADJUSTED DOLLARS)!!Total household population",
"S2701_C03_053E","Percent Insured!!Estimate!!HOUSEHOLD INCOME (IN 2015 INFLATION-ADJUSTED DOLLARS)!!Total household population!!Under $25,000",
"S2701_C03_053M","Percent Insured!!Margin of Error!!HOUSEHOLD INCOME (IN 2015 INFLATION-ADJUSTED DOLLARS)!!Total household population!!Under $25,000",
"S2701_C03_054E","Percent Insured!!Estimate!!HOUSEHOLD INCOME (IN 2015 INFLATION-ADJUSTED DOLLARS)!!Total household population!!$25,000 to $49,999",
"S2701_C03_054M","Percent Insured!!Margin of Error!!HOUSEHOLD INCOME (IN 2015 INFLATION-ADJUSTED DOLLARS)!!Total household population!!$25,000 to $49,999",
"S2701_C03_055E","Percent Insured!!Estimate!!HOUSEHOLD INCOME (IN 2015 INFLATION-ADJUSTED DOLLARS)!!Total household population!!$50,000 to $74,999",
"S2701_C03_055M","Percent Insured!!Margin of Error!!HOUSEHOLD INCOME (IN 2015 INFLATION-ADJUSTED DOLLARS)!!Total household population!!$50,000 to $74,999",
"S2701_C03_056E","Percent Insured!!Estimate!!HOUSEHOLD INCOME (IN 2015 INFLATION-ADJUSTED DOLLARS)!!Total household population!!$75,000 to $99,999",
"S2701_C03_056M","Percent Insured!!Margin of Error!!HOUSEHOLD INCOME (IN 2015 INFLATION-ADJUSTED DOLLARS)!!Total household population!!$75,000 to $99,999",
"S2701_C03_057E","Percent Insured!!Estimate!!HOUSEHOLD INCOME (IN 2015 INFLATION-ADJUSTED DOLLARS)!!Total household population!!$100,000 and over",
"S2701_C03_057M","Percent Insured!!Margin of Error!!HOUSEHOLD INCOME (IN 2015 INFLATION-ADJUSTED DOLLARS)!!Total household population!!$100,000 and over",
"S2701_C03_058E","Percent Insured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined",
"S2701_C03_058M","Percent Insured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined",
"S2701_C03_059E","Percent Insured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!Below 138 percent of the poverty threshold",
"S2701_C03_059M","Percent Insured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!Below 138 percent of the poverty threshold",
"S2701_C03_060E","Percent Insured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!138 to 199 percent of the poverty threshold",
"S2701_C03_060M","Percent Insured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!138 to 199 percent of the poverty threshold",
"S2701_C03_061E","Percent Insured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!200 to 399 percent of the poverty threshold",
"S2701_C03_061M","Percent Insured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!200 to 399 percent of the poverty threshold",
"S2701_C03_062E","Percent Insured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!At or above 400 percent of the poverty threshold",
"S2701_C03_062M","Percent Insured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!At or above 400 percent of the poverty threshold",
"S2701_C04_001E","Uninsured!!Estimate!!Civilian noninstitutionalized population",
"S2701_C04_001M","Uninsured!!Margin of Error!!Civilian noninstitutionalized population",
"S2701_C04_002E","Uninsured!!Estimate!!AGE!!Under 18 years",
"S2701_C04_002M","Uninsured!!Margin of Error!!AGE!!Under 18 years",
"S2701_C04_003E","Uninsured!!Estimate!!AGE!!Under 18 years!!Under 6 years",
"S2701_C04_003M","Uninsured!!Margin of Error!!AGE!!Under 18 years!!Under 6 years",
"S2701_C04_004E","Uninsured!!Estimate!!AGE!!Under 18 years!!6 to 17 years",
"S2701_C04_004M","Uninsured!!Margin of Error!!AGE!!Under 18 years!!6 to 17 years",
"S2701_C04_005E","Uninsured!!Estimate!!AGE!!18 to 64 years",
"S2701_C04_005M","Uninsured!!Margin of Error!!AGE!!18 to 64 years",
"S2701_C04_006E","Uninsured!!Estimate!!AGE!!18 to 64 years!!18 to 24 years",
"S2701_C04_006M","Uninsured!!Margin of Error!!AGE!!18 to 64 years!!18 to 24 years",
"S2701_C04_007E","Uninsured!!Estimate!!AGE!!18 to 64 years!!25 to 34 years",
"S2701_C04_007M","Uninsured!!Margin of Error!!AGE!!18 to 64 years!!25 to 34 years",
"S2701_C04_008E","Uninsured!!Estimate!!AGE!!18 to 64 years!!35 to 44 years",
"S2701_C04_008M","Uninsured!!Margin of Error!!AGE!!18 to 64 years!!35 to 44 years",
"S2701_C04_009E","Uninsured!!Estimate!!AGE!!18 to 64 years!!45 to 54 years",
"S2701_C04_009M","Uninsured!!Margin of Error!!AGE!!18 to 64 years!!45 to 54 years",
"S2701_C04_010E","Uninsured!!Estimate!!AGE!!18 to 64 years!!55 to 64 years",
"S2701_C04_010M","Uninsured!!Margin of Error!!AGE!!18 to 64 years!!55 to 64 years",
"S2701_C04_011E","Uninsured!!Estimate!!AGE!!65 years and older",
"S2701_C04_011M","Uninsured!!Margin of Error!!AGE!!65 years and older",
"S2701_C04_012E","Uninsured!!Estimate!!AGE!!65 years and older!!65 to 74 years",
"S2701_C04_012M","Uninsured!!Margin of Error!!AGE!!65 years and older!!65 to 74 years",
"S2701_C04_013E","Uninsured!!Estimate!!AGE!!65 years and older!!75 years and older",
"S2701_C04_013M","Uninsured!!Margin of Error!!AGE!!65 years and older!!75 years and older",
"S2701_C04_014E","Uninsured!!Estimate!!19 to 25 years",
"S2701_C04_014M","Uninsured!!Margin of Error!!19 to 25 years",
"S2701_C04_015E","Uninsured!!Estimate!!SEX!!Male",
"S2701_C04_015M","Uninsured!!Margin of Error!!SEX!!Male",
"S2701_C04_016E","Uninsured!!Estimate!!SEX!!Female",
"S2701_C04_016M","Uninsured!!Margin of Error!!SEX!!Female",
"S2701_C04_017E","Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone",
"S2701_C04_017M","Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone",
"S2701_C04_018E","Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone",
"S2701_C04_018M","Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone",
"S2701_C04_019E","Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone",
"S2701_C04_019M","Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone",
"S2701_C04_020E","Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone",
"S2701_C04_020M","Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone",
"S2701_C04_021E","Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone",
"S2701_C04_021M","Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone",
"S2701_C04_022E","Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone",
"S2701_C04_022M","Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone",
"S2701_C04_023E","Uninsured!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races",
"S2701_C04_023M","Uninsured!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races",
"S2701_C04_024E","Uninsured!!Estimate!!Hispanic or Latino (of any race)",
"S2701_C04_024M","Uninsured!!Margin of Error!!Hispanic or Latino (of any race)",
"S2701_C04_025E","Uninsured!!Estimate!!White alone, not Hispanic or Latino",
"S2701_C04_025M","Uninsured!!Margin of Error!!White alone, not Hispanic or Latino",
"S2701_C04_026E","Uninsured!!Estimate!!LIVING ARRANGEMENTS!!In family households",
"S2701_C04_026M","Uninsured!!Margin of Error!!LIVING ARRANGEMENTS!!In family households",
"S2701_C04_027E","Uninsured!!Estimate!!LIVING ARRANGEMENTS!!In family households!!In married couple families",
"S2701_C04_027M","Uninsured!!Margin of Error!!LIVING ARRANGEMENTS!!In family households!!In married couple families",
"S2701_C04_028E","Uninsured!!Estimate!!LIVING ARRANGEMENTS!!In family households!!In other families",
"S2701_C04_028M","Uninsured!!Margin of Error!!LIVING ARRANGEMENTS!!In family households!!In other families",
"S2701_C04_029E","Uninsured!!Estimate!!LIVING ARRANGEMENTS!!In family households!!In other families!!Male householder, no wife present",
"S2701_C04_029M","Uninsured!!Margin of Error!!LIVING ARRANGEMENTS!!In family households!!In other families!!Male householder, no wife present",
"S2701_C04_030E","Uninsured!!Estimate!!LIVING ARRANGEMENTS!!In family households!!In other families!!Female householder, no husband present",
"S2701_C04_030M","Uninsured!!Margin of Error!!LIVING ARRANGEMENTS!!In family households!!In other families!!Female householder, no husband present",
"S2701_C04_031E","Uninsured!!Estimate!!LIVING ARRANGEMENTS!!In non-family households and other living arrangements",
"S2701_C04_031M","Uninsured!!Margin of Error!!LIVING ARRANGEMENTS!!In non-family households and other living arrangements",
"S2701_C04_032E","Uninsured!!Estimate!!NATIVITY AND U.S. CITIZENSHIP STATUS!!Native born",
"S2701_C04_032M","Uninsured!!Margin of Error!!NATIVITY AND U.S. CITIZENSHIP STATUS!!Native born",
"S2701_C04_033E","Uninsured!!Estimate!!NATIVITY AND U.S. CITIZENSHIP STATUS!!Foreign born",
"S2701_C04_033M","Uninsured!!Margin of Error!!NATIVITY AND U.S. CITIZENSHIP STATUS!!Foreign born",
"S2701_C04_034E","Uninsured!!Estimate!!NATIVITY AND U.S. CITIZENSHIP STATUS!!Foreign born!!Naturalized",
"S2701_C04_034M","Uninsured!!Margin of Error!!NATIVITY AND U.S. CITIZENSHIP STATUS!!Foreign born!!Naturalized",
"S2701_C04_035E","Uninsured!!Estimate!!NATIVITY AND U.S. CITIZENSHIP STATUS!!Foreign born!!Not a citizen",
"S2701_C04_035M","Uninsured!!Margin of Error!!NATIVITY AND U.S. CITIZENSHIP STATUS!!Foreign born!!Not a citizen",
"S2701_C04_036E","Uninsured!!Estimate!!DISABILITY STATUS!!With a disability",
"S2701_C04_036M","Uninsured!!Margin of Error!!DISABILITY STATUS!!With a disability",
"S2701_C04_037E","Uninsured!!Estimate!!DISABILITY STATUS!!No disability",
"S2701_C04_037M","Uninsured!!Margin of Error!!DISABILITY STATUS!!No disability",
"S2701_C04_038E","Uninsured!!Estimate!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and over",
"S2701_C04_038M","Uninsured!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and over",
"S2701_C04_039E","Uninsured!!Estimate!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and over!!Less than high school graduate",
"S2701_C04_039M","Uninsured!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and over!!Less than high school graduate",
"S2701_C04_040E","Uninsured!!Estimate!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and over!!High school graduate (includes equivalency)",
"S2701_C04_040M","Uninsured!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and over!!High school graduate (includes equivalency)",
"S2701_C04_041E","Uninsured!!Estimate!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and over!!Some college or associate's degree",
"S2701_C04_041M","Uninsured!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and over!!Some college or associate's degree",
"S2701_C04_042E","Uninsured!!Estimate!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and over!!Bachelor's degree or higher",
"S2701_C04_042M","Uninsured!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and over!!Bachelor's degree or higher",
"S2701_C04_043E","Uninsured!!Estimate!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and over",
"S2701_C04_043M","Uninsured!!Margin of Error!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and over",
"S2701_C04_044E","Uninsured!!Estimate!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and over!!In labor force",
"S2701_C04_044M","Uninsured!!Margin of Error!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and over!!In labor force",
"S2701_C04_045E","Uninsured!!Estimate!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and over!!In labor force!!Employed",
"S2701_C04_045M","Uninsured!!Margin of Error!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and over!!In labor force!!Employed",
"S2701_C04_046E","Uninsured!!Estimate!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and over!!In labor force!!Unemployed",
"S2701_C04_046M","Uninsured!!Margin of Error!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and over!!In labor force!!Unemployed",
"S2701_C04_047E","Uninsured!!Estimate!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and over!!Not in labor force",
"S2701_C04_047M","Uninsured!!Margin of Error!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and over!!Not in labor force",
"S2701_C04_048E","Uninsured!!Estimate!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 to 64 years",
